date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BKNG,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CBS,CCI,CCL,CDNS,CE,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRI,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX
2015-01-27,37.2421,50.5981,157.9432,101.3516,54.3528,89.6154,38.63,40.0658,79.5935,71.46,48.4472,42.9523,78.1701,288.4045,56.15,40.2832,55.1737,10.7969,26.6729,270.4389,46.458,35.9733,59.5641,40.4026,60.29,52.8705,58.75,65.1487,66.3072,52.1207,180.36,22.1496,2.7,47.6802,201.65599999999998,142.3132,92.5527,306.75,63.62,83.3,129.4102,88.8792,28.353,59.3062,79.3688,128.1998,52.3176,,87.6092,34.1347,53.1033,19.8743,158.3547,96.8834,48.1096,51.8801,77.2451,608.59,118.6407,14.6962,36.3715,32.0431,30.9769,133.7761,45.0598,,,357.89,34.0089,1013.86,318.3687,30.8741,55.952,44.7136,14.74,51.9964,129.8509,45.7023,25.7137,76.4449,70.3065,101.8731,62.4592,33.23,54.342,74.92,41.1891,18.35,49.9745,122.36,67.53,53.2744,22.1349,38.4321,67.1919,156.425,108.7092,46.1076,59.8815,97.289,39.3276,26.1991,76.0287,721.33,126.2748,32.907,27.8175,19.3621,70.6176,27.7469,162.3801,58.2005,125.1758,17.6412,41.6337,70.78,18.41,57.79,23.6142,31.7621,76.2459,26.6971,54.325,47.7142,92.2099,90.9038,112.57,67.3036,45.7845,78.2536,51.3946,64.2216,65.7796,22.9927,62.5348,88.6517,30.05,29.35,73.11,63.1383,71.31,51.9685,19.028,54.3633,79.8599,73.8573,76.04,59.0051,,,48.41,23.0178,101.5977,60.5426,81.4283,60.3223,68.1593,63.6639,49.8396,90.2732,195.391,60.3816,48.9726,204.6023,23.718000000000004,56.6423,72.9403,,64.69,32.3396,42.2674,83.6249,57.8818,11.5887,68.7536,40.2655,75.78,43.1638,17.837,168.084
2015-01-28,36.5213,48.6056,158.2113,107.0812,53.276,90.0358,49.94,39.8181,77.9306,70.25,48.0432,42.2494,77.1659,283.8546,54.59,39.7515,54.4266,10.4492,26.1487,264.3391,45.2982,35.8157,58.3841,40.0549,58.99,51.9326,58.57,64.214,65.2677,52.6535,177.78,21.9664,2.63,47.437,202.4042,138.5066,91.1605,303.91,65.43,81.595,125.4654,86.7368,28.1773,56.1201,76.0365,125.4704,51.9805,,87.3092,33.8774,52.2586,20.0685,156.6693,97.0775,47.6688,51.7614,76.6171,610.57,125.0528,14.2919,36.1141,31.221999999999998,30.7406,132.4592,44.1294,,,351.18,33.0092,1003.25,312.5263,30.6517,55.3563,44.3702,14.59,50.5184,128.7344,44.5671,25.7984,77.0677,70.4473,100.0425,62.0789,32.72,53.5899,74.3738,40.3317,18.12,49.2654,118.97,66.87,52.3941,21.8691,38.24,66.4675,150.6,108.5794,45.3303,59.388999999999996,96.4783,38.231,25.3786,74.1143,711.99,125.6979,32.6876,27.4225,19.0442,68.4835,26.3917,159.8832,55.571999999999996,123.9595,17.2902,40.9808,69.99,18.34,56.35,23.5308,31.1883,74.7854,26.3943,53.50899999999999,46.9839,91.0941,87.0833,106.46,66.3406,45.1142,76.9257,50.7491,63.7184,65.0878,22.7263,61.2123,87.4253,29.775,28.88,71.53,63.4539,69.96,50.4605,18.7921,53.7525,78.92399999999999,73.133,75.52,55.518,,,54.61,22.6601,98.8307,60.516999999999996,81.2282,59.6606,66.8769,62.1519,48.9089,85.5169,191.1644,59.9226,48.841,202.8355,23.0818,55.413999999999994,73.3444,,64.435,31.9851,41.8614,82.8434,58.2021,11.3995,65.8774,39.9174,76.24,43.0306,16.9054,165.735
2015-01-29,36.9634,50.1612,159.1648,110.4151,54.37,90.0078,52.25,41.515,79.1131,71.64,48.3201,42.632,77.0016,286.6237,55.36,40.5448,54.7186,10.5509,26.2809,263.731,45.3442,35.7194,58.9421,40.1976,59.95,44.8044,58.67,66.4292,65.9453,53.0797,188.05,22.1966,2.61,47.8165,201.912,140.0561,90.7364,311.78,63.46,82.17,128.7715,87.0615,28.1773,56.2211,76.9584,132.8452,52.934,,87.6357,34.2634,53.3031,20.1413,154.33100000000002,98.4921,48.4587,52.3916,76.8702,611.13,132.3425,14.5082,36.7421,31.4957,31.5807,131.9795,44.5354,,,353.25,33.7312,1014.74,314.2564,30.8838,55.1848,44.9457,14.85,51.8259,129.1486,45.0591,25.7561,76.5533,70.4385,100.8022,62.3831,32.99,53.0473,74.0325,40.0817,18.01,49.5877,120.87,67.28,53.3753,22.2174,38.7367,66.8046,152.085,109.4984,45.8426,62.9549,97.8746,39.2533,25.0438,75.028,714.53,126.6565,33.5302,27.695,19.5546,68.9527,25.914,159.9032,55.7851,124.8651,17.8444,41.5532,72.53,18.46,58.1,23.8951,31.2438,76.2507,25.8093,54.5413,48.2302,91.5605,86.4871,106.46,67.4399,46.7434,78.1354,50.5647,64.4589,65.5674,23.6399,62.0103,87.9442,29.74,28.77,73.48,63.2065,70.18,51.5933,18.8848,55.0804,80.0698,74.3901,76.14,55.7935,,,55.33,22.7106,99.594,60.9868,81.2187,60.9222,68.3683,62.1429,49.4743,86.3032,195.4086,59.7044,49.4904,204.8076,23.5092,55.9192,74.1444,,64.64,32.0111,42.0833,83.5188,58.3406,11.7069,68.4296,40.1494,78.0,43.2019,16.3328,167.127
2015-01-30,36.3003,47.1269,157.9134,108.7992,51.983999999999995,88.8026,51.74,41.0564,77.6258,70.13,47.2989,41.4843,75.3402,282.6119,54.005,39.4725,53.9371,10.4484,26.021,257.2548,44.9852,34.905,58.0914,39.6092,58.155,45.263999999999996,53.05,63.4382,64.7758,52.3241,183.24,21.4636,2.57,46.6099,202.3156,136.3749,89.3812,354.53,63.12,80.67,126.7615,85.9825,28.2011,57.4515,78.5045,131.59799999999998,51.73,,86.0475,33.5558,51.6864,20.2869,152.6456,95.1175,48.0086,51.2773,75.6421,596.96,130.1842,14.2449,36.1913,31.1602,30.8019,129.8819,43.588,,,389.16,33.4801,1009.48,308.4321,30.6227,54.3995,44.5465,14.81,51.1721,124.9709,44.4252,25.0216,75.0821,70.4121,98.816,61.2899,32.34,52.1809,73.8192,39.26,17.99,49.513999999999996,119.16,66.35,53.13,21.9057,37.9167,64.9001,151.115,106.7115,44.6148,61.5778,96.12700000000001,38.5656,24.7068,74.2274,709.84,123.7808,33.1177,27.29,19.3203,67.3429,25.836,157.4562,55.9272,126.9515,17.5673,40.9093,70.79,18.3,56.45,23.1445,30.8181,75.1243,25.5822,53.2141,47.0395,89.7771,86.0925,110.85,65.5226,44.0436,77.4805,50.1406,63.6615,65.54899999999999,23.3354,60.8651,85.8121,28.985,27.88,70.35,62.2171,71.1,51.5198,18.396,54.3368,78.4254,72.542,75.06,57.2663,,,54.86,22.3065,99.012,59.176,80.5038,60.1282,67.0574,64.1799,49.5265,86.4196,190.9531,58.4025,48.7708,201.7112,22.9128,54.961000000000006,72.1733,,62.675,31.1553,41.2476,82.9013,57.1373,11.5966,68.7785,39.6229,75.91,42.6402,16.3134,163.47299999999998
2015-02-02,37.1845,46.7812,154.9041,110.1643,52.2855,88.896,51.86,41.4875,79.2886,71.11,47.4713,42.8544,76.1709,285.244,54.115,39.5858,54.1518,10.5681,26.5179,258.4612,46.4488,34.9138,59.0701,40.26,58.49,44.9451,55.18,62.9241,65.8153,52.7891,178.17,21.4777,2.67,48.1862,203.9891,136.5899,90.2109,364.47,62.66,81.26,127.2687,87.7012,28.3862,60.8121,79.484,133.4688,52.2405,,85.5445,34.4563,52.2223,20.5102,152.3456,94.6922,47.0258,51.7979,76.992,593.75,130.9813,14.5364,36.3097,31.7518,30.6006,131.2364,44.2562,,,390.0,34.1032,1013.03,314.8904,31.1256,54.3634,44.9921,14.61,52.6123,126.2404,45.1538,25.2476,74.7482,71.1781,100.0517,60.8335,32.57,52.7141,73.6912,38.8581,17.9,49.1917,118.57,66.73,53.0239,21.9974,38.4602,66.9231,154.0,107.7603,45.4363,62.9184,97.1359,39.9131,25.0159,75.7764,712.55,126.9316,33.1528,27.26,19.1613,68.4559,26.6745,157.626,58.4047,129.6239,17.7428,41.437,71.56,18.56,57.28,23.5527,31.1698,76.3891,26.3048,53.3911,47.7857,90.6459,89.0565,116.02,66.2299,43.2988,78.7993,50.9981,63.614,66.1762,23.6494,61.8699,86.7272,29.28,28.1,72.59,62.473,72.23,53.24100000000001,18.3455,53.1328,79.1427,72.4254,75.57,59.7082,,,54.965,22.6054,98.7448,59.3297,80.5038,60.2517,68.2353,63.2384,51.2922,89.8073,191.9569,58.0188,49.271,202.0057,23.5092,56.1022,72.7011,,62.74,31.1639,41.5781,83.1811,57.2671,12.0381,69.5212,40.1316,74.99,43.6779,16.9345,165.5416
2015-02-03,38.0783,45.6098,155.9966,110.1829,53.1038,89.3538,52.89,42.0379,81.2193,71.92,48.9918,43.3793,77.7228,288.9231,54.92,39.6033,53.8942,10.6707,26.9373,259.0017,47.2497,35.0801,60.058,40.679,60.115,46.3145,54.68,60.9238,66.8548,53.3316,177.51,22.0368,2.76,49.0912,207.6708,136.34799999999998,91.3541,363.55,62.71,83.28,128.6401,88.5796,28.9036,62.4924,82.2017,134.1285,52.568000000000005,,85.6063,35.6142,52.6037,21.0296,153.2545,95.4134,47.6045,51.6335,78.4919,607.84,131.9484,14.9407,36.2634,32.2109,31.4582,132.8449,45.3136,,,393.89,34.7821,1037.55,319.7002,31.5994,54.0295,45.7904,14.65,54.0335,127.681,46.2514,25.41,75.2897,73.89,101.6077,60.7385,33.68,54.1897,74.4421,39.0189,18.235,50.7114,117.6,67.27,52.375,22.3564,38.746,68.5543,157.97,108.5794,46.0192,63.1008,97.0098,40.8238,25.7598,75.9417,726.63,129.1861,33.2142,27.8725,19.1111,69.4586,26.8207,157.64600000000002,60.1541,136.5046,18.102999999999998,41.8126,72.22,18.9,58.61,23.8073,32.0768,77.0239,27.2477,54.1677,48.9922,91.5788,91.9702,115.72,66.9627,42.8334,80.6092,52.2019,65.038,66.9232,24.2395,62.8156,88.7744,29.57,28.375,75.49,62.5753,74.39,54.3076,18.4466,53.7879,78.7491,72.2423,75.6,60.8769,,,54.52,22.8326,101.2161,58.9283,81.3044,59.9252,69.1948,66.1988,51.701,93.4862,196.8835,58.6885,49.1745,203.7993,24.6673,60.7977,73.7485,,63.5,31.9246,41.8425,84.7247,57.7173,12.3376,69.4664,40.8544,75.4,44.8775,18.4193,167.2043
2015-02-04,37.5881,47.4918,155.4007,111.02799999999999,49.0209,89.5687,54.15,41.4325,80.6835,72.28,48.8194,41.0573,79.0373,286.0268,56.44,38.8623,53.4305,10.7049,27.6622,256.9556,47.4154,35.1327,59.9665,41.2941,59.95,45.8174,54.3,62.3446,67.3653,53.8935,178.29,22.1966,2.85,48.1765,206.2532,135.6494,90.2109,364.75,60.86,82.525,129.2881,88.9138,29.0988,61.8037,79.7721,134.1376,52.5583,,84.8739,35.2705,51.5502,20.8937,152.9545,96.8926,47.3014,50.8206,78.3795,601.63,131.841,14.8467,36.0678,32.1138,31.6857,131.6127,44.7807,,,391.12,34.5682,1028.28,317.7346,31.9863,53.4698,45.8554,14.96,54.4219,127.0688,45.7972,25.6078,75.6958,72.1555,102.166,61.3089,33.74,54.0184,73.6144,38.8135,18.1,50.7666,116.57,66.78,51.6825,22.0986,39.1724,64.244,163.19,109.9778,46.3461,63.11,98.7393,40.4521,26.4525,77.6647,676.0,127.9524,32.6747,28.775,19.0776,69.2654,25.9627,159.8033,58.4935,138.4312,17.4842,42.4208,71.38,18.595,58.99,23.4298,31.9935,76.3748,27.1239,56.9007,48.5636,91.8807,90.9794,109.81,66.1532,43.7178,80.6547,52.5631,65.3228,66.0378,24.7189,62.3132,95.54799999999999,30.1,28.945,76.54,62.7033,75.0,53.1527,18.3202,53.6994,77.5157,71.5763,75.96,60.8104,,,54.555,22.6054,99.6513,58.2791,81.0471,59.5547,68.9193,65.0128,49.8657,92.399,195.5847,59.4034,48.7971,203.59400000000002,25.1494,59.6565,72.1403,,67.425,31.2849,41.6158,84.773,57.7173,12.5111,66.9192,37.6775,75.63,44.9631,17.7497,166.34400000000002
2015-02-05,37.9918,46.9626,159.0655,111.8204,49.9511,90.0078,55.52,41.8728,81.7274,73.1,49.8815,43.3081,79.5759,273.7079,56.23,39.3418,53.628,10.8331,27.7989,265.1015,47.5166,35.4917,60.6251,41.41,60.49,46.6615,55.0,62.4567,67.1054,55.2208,178.17,22.5161,3.31,48.3516,209.6199,137.3601,91.8151,373.89,60.5,83.74,128.8937,89.4867,29.1845,62.777,80.3579,136.9393,53.2036,,85.4916,36.6667,52.1678,21.185,154.4192,98.18700000000001,48.0729,51.7667,79.4294,614.88,133.0768,15.0159,36.7318,32.7495,31.5807,136.6638,45.2121,,,401.79,35.089,1044.6,325.0172,34.8295,54.3634,47.2663,15.13,55.2462,129.4637,45.9297,25.7419,76.2013,73.5819,103.5207,61.9268,34.78,53.3139,74.0069,39.0278,17.21,51.4113,120.02,67.01,52.1244,22.4116,38.9991,64.6723,174.295,112.0955,45.8338,63.648,97.3341,41.5672,26.485,79.0483,670.91,122.5825,33.0108,28.6775,19.404,69.9858,25.991999999999997,161.3314,60.0032,136.7527,19.6177,42.8591,69.77,18.745,59.26,23.9302,32.5765,76.8377,26.4494,56.6598,48.9446,92.155,91.7855,113.04,67.0565,42.9544,81.0549,53.2484,65.01899999999999,65.7703,24.5948,63.1555,96.8311,29.19,28.375,76.75,63.2748,75.92,53.4985,18.6657,53.9827,78.3467,72.1923,76.77,61.7605,,,56.39,22.8495,101.5023,58.7745,81.4379,59.7576,74.4765,66.9412,49.7091,93.3697,198.8251,60.4042,49.3851,205.6642,24.9605,60.3011,71.3568,,67.415,31.6394,42.3146,84.8984,58.8427,12.4953,68.8483,37.5347,75.615,41.8215,19.0113,167.59099999999998
2015-02-06,37.8092,46.3228,160.8929,110.8788,49.0122,90.6618,57.94,41.7352,81.4318,72.54,49.9314,42.3117,78.9095,268.5024,57.07,37.389,51.2289,10.3201,27.9357,266.9161,47.9585,34.1957,60.6891,41.2941,61.13,47.9089,54.63,61.6155,65.8339,55.7536,175.63,22.7745,3.03,48.2738,211.1064,135.6046,88.2565,374.28,56.71,84.03,127.4472,92.0648,29.2607,62.7403,79.4168,135.8547,53.0207,,83.1798,35.5927,50.0335,21.4617,149.266,96.8372,48.128,50.3614,79.6919,611.34,132.5395,15.5049,36.531,33.5795,32.692,134.8108,45.2375,,,402.0,35.7772,1022.42,328.2871,34.1429,53.858000000000004,47.7026,14.72,55.4831,126.9067,46.4974,25.7349,77.1399,73.2649,103.3193,59.3743,33.92,54.0184,73.9472,38.6974,17.13,51.3284,118.75,67.72,51.6095,22.5496,38.5592,64.2531,173.43,111.5761,45.8735,63.2012,96.3251,42.8775,26.4618,81.9809,659.92,120.5855,31.569000000000003,28.71,18.5923,70.3921,26.1577,161.0817,59.9321,136.3949,20.2089,43.028999999999996,72.0,18.835,59.17,23.9127,32.7986,76.4034,26.5389,56.4632,49.3494,92.0178,92.0374,114.48,64.517,42.3679,80.9276,54.2208,64.7152,64.2301,25.2722,62.6457,96.2462,29.905,28.91,75.63,59.4704,75.07,53.0424,18.1179,53.6905,74.568,69.1871,75.57,62.0171,,,55.14,22.9379,101.7886,57.032,81.2663,56.7931,75.569,66.2713,49.6047,92.9814,193.2161,58.7863,47.1299,199.6142,25.3085,61.0242,67.9671,,66.31,30.2562,42.5271,75.1254,57.2844,12.5032,70.6128,37.7801,74.47,41.2218,18.2931,167.475
2015-02-09,37.5209,44.7689,159.6415,111.6153,47.7891,89.279,56.81,40.8363,80.702,72.33,49.5229,42.1516,78.517,267.2402,57.34,36.7875,50.4408,10.132,27.8719,262.8238,47.9953,33.6966,60.2226,41.0088,60.96,48.9031,55.02,59.3629,64.9985,55.1336,171.42,22.0932,3.04,48.5073,211.4017,134.3596,89.1507,370.56,60.0,83.79,126.6864,92.2748,29.2274,61.7211,80.1466,135.3577,52.7799,,83.2504,33.6165,49.4886,21.3986,148.6307,94.5258,47.7422,49.5439,79.6637,613.05,132.1634,15.3732,35.8876,33.244,32.4382,132.5815,44.8653,,,396.88,35.7865,1033.15,326.8741,34.1429,53.1178,47.2941,14.45,54.005,126.2224,46.5636,25.5371,76.0117,74.5504,102.4864,58.3048,34.03,54.0374,73.5461,38.0901,17.16,51.6508,118.12,66.87,51.6738,22.3287,38.4933,64.2394,172.14,110.8968,45.5953,62.9914,96.3071,41.9575,26.5408,81.6415,648.01,119.2897,31.2859,28.3475,18.5672,70.8539,26.538,158.6347,60.2518,135.3309,20.4582,42.5281,71.39,18.84,57.98,23.8073,32.6691,76.0502,27.3028,56.4779,49.5201,91.0575,92.7259,112.04,64.108,41.3811,80.9003,54.3597,64.2026,63.7228,25.234,62.3945,95.9726,30.05,29.13,75.99,57.9862,74.9,53.7191,17.8988,53.2656,74.2706,68.8458,74.67,61.504,,,54.275,22.8663,102.3229,56.4085,81.0566,56.5637,75.4835,67.5206,49.8831,93.1368,191.3405,58.5982,46.6385,198.2133,24.9407,61.1026,67.0516,,64.04,29.8067,42.2108,75.4438,56.6611,12.5505,69.915,37.7132,74.44,40.9742,18.9336,165.9186
2015-02-10,38.1263,46.2314,161.7867,113.7596,49.0036,90.5403,57.69,41.2032,80.8498,72.76,50.417,42.3295,78.9826,273.4241,58.5,37.7813,51.3675,10.397,28.0132,269.4158,48.2438,33.5652,60.4147,41.2228,62.21,48.9313,55.74,61.1014,65.0171,55.1045,176.39,22.8168,3.04,48.6825,209.9251,137.376,88.8465,372.995,63.07,85.64,130.3119,93.7548,29.575,60.8304,80.9917,135.8276,53.6852,,83.62100000000001,34.175,49.9063,21.6316,150.0779,98.9636,48.973,49.8746,80.4699,616.66,132.5753,15.439,36.1501,33.3853,33.3133,133.3904,45.2882,,,395.13,36.3445,1057.62,335.7509,34.7666,54.0024,48.0924,14.72,54.8578,128.0502,46.733999999999995,25.7278,76.824,73.8724,102.285,58.5519,34.6,54.2659,74.3824,38.8939,17.24,52.6271,120.16,67.41,51.853,22.8442,38.9967,64.8363,175.89,113.5738,45.4981,63.3288,97.3791,42.1991,26.6896,82.3376,665.03,119.7867,32.0201,29.2225,18.9689,71.1679,27.4544,161.701,60.3761,135.9546,20.2643,42.9574,71.27,18.925,58.79,24.1321,32.8819,76.9189,27.6538,57.4119,50.302,92.9965,92.516,110.25,65.3266,42.191,80.7184,54.4152,64.3829,64.9495,25.6633,63.1407,96.1518,30.84,29.87,76.94,58.9842,75.71,53.2852,17.8735,54.0446,75.8363,70.0779,75.77,60.9814,,,54.76,23.2619,103.3629,57.2285,81.4665,58.2312,76.0059,67.2943,50.4832,92.46700000000001,193.5595,58.4703,47.9811,200.1496,25.4625,61.6253,68.1932,,65.035,30.2562,42.4846,75.4341,56.461999999999996,12.6845,69.1872,37.9363,75.19,42.1738,18.1573,167.5233
2015-02-11,37.7996,45.7888,161.2802,116.426,48.8313,92.25,58.9,41.2123,81.2563,73.01,50.4897,41.7423,79.2564,273.6296,58.3,37.0316,50.4754,10.2004,28.1864,267.8426,48.0965,33.5387,60.6434,41.7399,63.75,49.8786,55.8,60.2976,66.0659,54.9495,173.5,22.798000000000002,3.07,48.556000000000004,209.6593,137.8622,88.4685,375.14,61.51,85.24,132.8949,95.5595,29.6369,59.4531,82.2113,135.5746,53.5022,,83.6739,33.2084,48.5713,22.0005,150.3955,99.7957,48.8536,49.1765,80.6293,620.51,133.2872,15.3826,35.8722,33.2431,33.4708,133.4093,45.1698,,,390.0,36.391,1060.06,335.0534,35.0084,53.533,48.0646,14.58,54.9714,126.8797,47.0084,25.5442,77.6995,73.441,102.9349,58.9797,34.72,54.0279,74.3909,39.3583,17.61,53.1797,118.38,67.71,51.9835,22.9822,39.1661,64.9274,175.29,114.9423,45.7366,63.3562,97.235,42.0504,26.8616,82.4986,669.64,119.9287,31.4628,29.7725,18.3154,71.408,27.3862,161.7609,60.2785,135.5823,20.2735,42.7786,71.02,18.915,58.8,23.6405,33.2614,77.2625,27.8878,57.8936,50.5877,93.8288,92.3481,110.98,63.1621,41.8745,80.782,54.1745,64.2785,65.9364,25.6061,63.2885,96.1046,30.595,29.55,76.16,59.3084,76.66,53.0203,17.8061,53.8322,74.0869,68.7878,75.95,61.3805,,,54.945,23.2072,104.29799999999999,56.3231,81.4665,57.0578,76.3384,66.8778,50.5885,90.4674,194.6602,58.6734,46.7789,199.7035,25.4774,61.2681,67.4599,,65.795,29.8812,42.5696,75.4631,56.1763,12.8106,68.5691,37.6552,76.51,42.3356,18.0505,168.1226
2015-02-12,38.4627,46.0678,150.3852,117.899,49.1414,93.5431,59.93,41.4783,82.3001,74.59,51.4837,42.4583,80.1008,278.7763,59.07,37.1885,50.2156,10.1405,28.3516,271.848,48.2806,34.4473,60.7531,42.1054,67.59,50.6101,57.24,58.6525,66.4279,55.957,176.27,22.6853,3.12,49.2469,211.2146,137.9252,88.4777,377.17,60.99,85.9,133.3739,96.1896,29.8369,59.2971,83.8438,137.5719,53.9356,,84.8739,33.6165,48.2897,22.2724,152.9986,101.4229,49.2761,49.2408,75.4453,617.51,133.4403,15.6741,36.0729,34.0517,34.2934,134.5004,45.4066,,,392.11,36.6514,1091.95,339.5643,35.8014,53.6865,49.0856,14.74,58.1549,128.4463,48.1533,25.7207,77.6543,73.5466,103.3925,59.1033,35.13,54.998999999999995,74.7408,39.6262,17.92,53.4295,115.72,69.83,52.912,23.3136,39.2178,65.456,177.03,114.8524,46.0987,63.7028,97.5232,43.2306,27.1405,82.9381,670.29,121.2689,31.4275,29.5475,18.7045,73.2274,27.2204,162.8196,61.0774,135.8581,20.3474,42.6802,71.55,18.97,61.26,25.8615,33.8444,78.4748,27.0413,59.26,50.5718,94.2037,94.0015,115.6,62.8212,41.7162,81.2823,55.0357,64.1646,66.0839,26.0831,63.983000000000004,97.7179,30.345,29.52,77.36,60.3234,75.85,53.903,18.3413,54.3633,73.4659,68.1239,76.39,62.5017,,,56.195,23.0368,105.691,56.0412,88.3959,57.1725,76.8609,68.0005,51.3865,92.0205,200.5289,60.0957,45.8927,203.4423,25.7558,62.418,67.2016,,66.17,30.0382,42.7962,86.4082,56.8343,12.8974,72.7463,37.6909,76.23,43.3733,18.8948,170.4233
2015-02-13,38.5877,46.5585,149.1338,118.477,50.0028,94.021,60.39,42.2763,82.9468,76.51,51.7878,43.049,81.0183,280.4397,60.67,36.2122,50.0857,10.1405,28.503,275.4288,49.6706,34.0063,56.198,42.3461,68.77,51.201,56.9,58.4749,66.3258,56.8289,182.29,22.7608,3.15,50.0253,212.4058,138.1954,88.8741,381.83,62.93,86.26,132.4816,96.0178,29.8845,61.565,85.8892,138.1051,54.3113,,83.7357,33.9602,47.6994,22.4374,150.7308,101.839,49.4047,48.3499,73.1954,618.5,134.9181,15.6177,36.2325,34.0162,34.2233,135.1776,45.6012,,,391.66,36.4561,1103.37,340.615,36.2318,54.1919,48.8165,14.98,57.0085,127.0237,48.4466,24.5979,77.6904,74.9554,103.4749,59.9019,34.96,56.9601,75.0906,38.8313,18.02,53.633,115.88,70.98,52.7022,23.424,39.533,66.1394,177.88,114.34299999999999,46.3372,63.9125,98.1898,43.1377,27.6449,81.7285,674.89,124.1166,30.6491,29.545,18.4084,72.8487,27.3959,164.9969,62.7291,135.2513,20.3474,41.9289,73.27,19.085,62.85,25.8352,33.3909,77.9307,27.1583,59.2109,51.2069,93.8653,95.6296,117.11,62.131,41.4276,81.8916,55.4617,65.3323,66.1116,25.94,64.1381,98.2745,31.45,30.32,77.2,58.5577,76.82,54.7342,18.3753,54.6378,71.3404,67.0986,73.1,63.1573,,,56.39,23.767,106.5021,55.144,88.2244,55.505,78.3618,68.5075,51.4566,94.0783,200.4981,59.2604,44.7695,202.2823,25.4973,63.2021,65.9267,,67.115,29.226999999999997,43.2589,86.331,56.5572,12.8501,73.2348,37.9273,75.74,44.3443,19.6906,170.5876
2015-02-17,38.9433,46.1929,149.2033,119.1763,50.5799,94.2646,60.62,42.5699,82.4941,77.13,53.3854,42.7537,79.5212,278.111,61.13,36.3255,50.1203,9.9524,28.6039,276.9055,50.6187,33.7946,55.6767,42.7918,70.36,51.3886,57.63,58.1664,66.1495,56.7321,178.97,22.7702,3.11,50.1129,213.9415,138.8797,88.7082,375.43,63.99,86.54,133.1485,96.161,29.7512,61.3263,85.1498,138.6926,53.9356,,83.5239,33.8313,47.7175,22.8064,150.6602,102.5046,49.5884,48.4509,74.1328,615.15,135.0893,15.6365,35.9237,34.1584,34.3721,135.2811,45.7704,,,397.91,36.6979,1120.99,344.5009,35.9707,54.2461,48.7608,14.84,57.378,126.2764,48.9103,23.8422,77.9883,75.1755,104.262,59.5169,34.77,57.3124,74.7493,38.6617,17.94,53.5035,116.32,69.75,52.2318,23.5253,39.6695,65.4378,176.45,115.3519,46.3505,64.0128,98.0637,43.3329,27.3358,81.9722,670.93,124.06299999999999,30.8348,30.0575,18.2731,73.8831,27.3764,163.0992,62.361000000000004,135.6466,20.5876,41.9468,72.75,18.985,62.07,25.7298,33.1781,78.1407,27.0,59.1716,50.928999999999995,94.7068,95.3073,118.16,62.3611,41.6697,81.7825,54.5541,66.0348,66.1762,26.1117,64.1307,98.2273,30.8,30.025,76.73,57.4062,76.73,54.646,18.1714,54.3987,71.6465,66.7204,72.78,63.3283,,,56.76,23.7438,106.5498,55.0577,88.1862,55.9461,77.6874,68.6885,51.1234,93.6609,198.2792,59.4561,44.9537,201.854,25.7061,62.8362,65.7101,,66.52,28.8607,43.3062,85.5641,56.0118,12.7003,73.3444,38.0255,75.6,44.7347,20.3311,173.5553
